Record Length,Analog:7000
Sample Interval,CH:0.0000040000000
Vertical Units,CH1:V CH2:V CH4:V,,,
Vertical Scale,CH1:+1.000000E+00 CH2:+5.000000E-02 CH4:+1.000000E-01,,,
Vertical Offset,CH1:-4.000000E+00 CH2:+1.710000E-01 CH4:-2.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,2000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH4
Second,Volt,Volt,Volt
+1.200000E-02,+4.040000E+00,-3.410000E-01,+2.064000E+00
+1.200400E-02,+4.040000E+00,-3.410000E-01,+2.064000E+00
+1.200800E-02,+4.040000E+00,-3.410000E-01,+2.064000E+00
+1.201200E-02,+4.040000E+00,-3.430000E-01,+2.064000E+00
+1.201600E-02,+4.000000E+00,-3.430000E-01,+2.064000E+00
+1.202000E-02,+4.000000E+00,-3.430000E-01,+2.064000E+00
+1.202400E-02,+3.960000E+00,-3.430000E-01,+2.064000E+00
+1.202800E-02,+3.960000E+00,-3.410000E-01,+2.064000E+00
+1.203200E-02,+3.960000E+00,-3.410000E-01,+2.064000E+00
+1.203600E-02,+3.960000E+00,-3.410000E-01,+2.064000E+00
+1.204000E-02,+3.960000E+00,-3.410000E-01,+2.064000E+00
+1.204400E-02,+3.920000E+00,-3.410000E-01,+2.064000E+00
+1.204800E-02,+3.920000E+00,-3.430000E-01,+2.064000E+00
+1.205200E-02,+3.880000E+00,-3.410000E-01,+2.064000E+00
+1.205600E-02,+3.880000E+00,-3.390000E-01,+2.068000E+00
+1.206000E-02,+3.880000E+00,-3.410000E-01,+2.064000E+00
+1.206400E-02,+3.840000E+00,-3.410000E-01,+2.068000E+00
+1.206800E-02,+3.840000E+00,-3.410000E-01,+2.064000E+00
+1.207200E-02,+3.840000E+00,-3.390000E-01,+2.064000E+00
+1.207600E-02,+3.800000E+00,-3.410000E-01,+2.068000E+00
+1.208000E-02,+3.840000E+00,-3.390000E-01,+2.064000E+00
+1.208400E-02,+3.800000E+00,-3.390000E-01,+2.068000E+00
+1.208800E-02,+3.800000E+00,-3.410000E-01,+2.068000E+00
+1.209200E-02,+3.800000E+00,-3.410000E-01,+2.068000E+00
+1.209600E-02,+3.760000E+00,-3.410000E-01,+2.068000E+00
+1.210000E-02,+3.760000E+00,-3.390000E-01,+2.068000E+00
+1.210400E-02,+3.720000E+00,-3.410000E-01,+2.068000E+00
+1.210800E-02,+3.720000E+00,-3.390000E-01,+2.068000E+00
+1.211200E-02,+3.680000E+00,-3.410000E-01,+2.068000E+00
+1.211600E-02,+3.720000E+00,-3.390000E-01,+2.068000E+00
+1.212000E-02,+3.720000E+00,-3.410000E-01,+2.068000E+00
+1.212400E-02,+3.680000E+00,-3.390000E-01,+2.068000E+00
+1.212800E-02,+3.680000E+00,-3.390000E-01,+2.068000E+00
+1.213200E-02,+3.640000E+00,-3.390000E-01,+2.068000E+00
+1.213600E-02,+3.640000E+00,-3.390000E-01,+2.068000E+00
+1.214000E-02,+3.600000E+00,-3.370000E-01,+2.068000E+00
+1.214400E-02,+3.600000E+00,-3.390000E-01,+2.068000E+00
+1.214800E-02,+3.600000E+00,-3.410000E-01,+2.068000E+00
+1.215200E-02,+3.560000E+00,-3.370000E-01,+2.068000E+00
+1.215600E-02,+3.560000E+00,-3.370000E-01,+2.068000E+00
+1.216000E-02,+3.560000E+00,-3.390000E-01,+2.068000E+00
+1.216400E-02,+3.560000E+00,-3.370000E-01,+2.068000E+00
+1.216800E-02,+3.520000E+00,-3.390000E-01,+2.068000E+00
+1.217200E-02,+3.520000E+00,-3.390000E-01,+2.068000E+00
+1.217600E-02,+3.520000E+00,-3.390000E-01,+2.068000E+00
+1.218000E-02,+3.480000E+00,-3.370000E-01,+2.068000E+00
+1.218400E-02,+3.520000E+00,-3.390000E-01,+2.068000E+00
+1.218800E-02,+3.480000E+00,-3.370000E-01,+2.068000E+00
+1.219200E-02,+3.480000E+00,-3.370000E-01,+2.068000E+00
+1.219600E-02,+3.480000E+00,-3.390000E-01,+2.068000E+00
+1.220000E-02,+3.400000E+00,-3.370000E-01,+2.068000E+00
+1.220400E-02,+3.400000E+00,-3.370000E-01,+2.068000E+00
+1.220800E-02,+3.400000E+00,-3.390000E-01,+2.068000E+00
+1.221200E-02,+3.400000E+00,-3.350000E-01,+2.068000E+00
+1.221600E-02,+3.400000E+00,-3.370000E-01,+2.068000E+00
+1.222000E-02,+3.320000E+00,-3.370000E-01,+2.068000E+00
+1.222400E-02,+3.320000E+00,-3.350000E-01,+2.068000E+00
+1.222800E-02,+3.320000E+00,-3.370000E-01,+2.068000E+00
+1.223200E-02,+3.320000E+00,-3.370000E-01,+2.068000E+00
+1.223600E-02,+3.320000E+00,-3.390000E-01,+2.068000E+00
+1.224000E-02,+3.280000E+00,-3.370000E-01,+2.068000E+00
+1.224400E-02,+3.280000E+00,-3.370000E-01,+2.068000E+00
+1.224800E-02,+3.240000E+00,-3.370000E-01,+2.072000E+00
+1.225200E-02,+3.280000E+00,-3.350000E-01,+2.072000E+00
+1.225600E-02,+3.240000E+00,-3.370000E-01,+2.072000E+00
+1.226000E-02,+3.200000E+00,-3.350000E-01,+2.072000E+00
+1.226400E-02,+3.160000E+00,-3.370000E-01,+2.068000E+00
+1.226800E-02,+3.200000E+00,-3.350000E-01,+2.072000E+00
+1.227200E-02,+3.160000E+00,-3.350000E-01,+2.072000E+00
+1.227600E-02,+3.120000E+00,-3.350000E-01,+2.072000E+00
+1.228000E-02,+3.120000E+00,-3.330000E-01,+2.072000E+00
+1.228400E-02,+3.120000E+00,-3.350000E-01,+2.072000E+00
+1.228800E-02,+3.080000E+00,-3.350000E-01,+2.072000E+00
+1.229200E-02,+3.080000E+00,-3.330000E-01,+2.072000E+00
+1.229600E-02,+3.080000E+00,-3.350000E-01,+2.072000E+00
+1.230000E-02,+3.040000E+00,-3.370000E-01,+2.072000E+00
+1.230400E-02,+3.040000E+00,-3.330000E-01,+2.072000E+00
+1.230800E-02,+3.080000E+00,-3.350000E-01,+2.072000E+00
+1.231200E-02,+3.080000E+00,-3.330000E-01,+2.072000E+00
+1.231600E-02,+3.000000E+00,-3.330000E-01,+2.072000E+00
+1.232000E-02,+3.000000E+00,-3.350000E-01,+2.072000E+00
+1.232400E-02,+2.960000E+00,-3.330000E-01,+2.072000E+00
+1.232800E-02,+3.000000E+00,-3.330000E-01,+2.072000E+00
+1.233200E-02,+2.920000E+00,-3.330000E-01,+2.072000E+00
+1.233600E-02,+2.920000E+00,-3.330000E-01,+2.072000E+00
+1.234000E-02,+2.920000E+00,-3.350000E-01,+2.072000E+00
+1.234400E-02,+2.920000E+00,-3.330000E-01,+2.072000E+00
+1.234800E-02,+2.920000E+00,-3.350000E-01,+2.072000E+00
+1.235200E-02,+2.880000E+00,-3.330000E-01,+2.072000E+00
+1.235600E-02,+2.880000E+00,-3.330000E-01,+2.072000E+00
+1.236000E-02,+2.880000E+00,-3.310000E-01,+2.072000E+00
+1.236400E-02,+2.840000E+00,-3.330000E-01,+2.072000E+00
+1.236800E-02,+2.800000E+00,-3.310000E-01,+2.072000E+00
+1.237200E-02,+2.800000E+00,-3.310000E-01,+2.072000E+00
+1.237600E-02,+2.800000E+00,-3.330000E-01,+2.072000E+00
+1.238000E-02,+2.760000E+00,-3.330000E-01,+2.072000E+00
+1.238400E-02,+2.760000E+00,-3.310000E-01,+2.072000E+00
+1.238800E-02,+2.760000E+00,-3.330000E-01,+2.072000E+00
+1.239200E-02,+2.720000E+00,-3.310000E-01,+2.072000E+00
+1.239600E-02,+2.680000E+00,-3.310000E-01,+2.072000E+00
+1.240000E-02,+2.680000E+00,-3.310000E-01,+2.072000E+00
+1.240400E-02,+2.680000E+00,-3.310000E-01,+2.072000E+00
+1.240800E-02,+2.680000E+00,-3.330000E-01,+2.072000E+00
+1.241200E-02,+2.640000E+00,-3.310000E-01,+2.072000E+00
+1.241600E-02,+2.600000E+00,-3.330000E-01,+2.072000E+00
+1.242000E-02,+2.680000E+00,-3.310000E-01,+2.072000E+00
+1.242400E-02,+2.600000E+00,-3.330000E-01,+2.072000E+00
+1.242800E-02,+2.640000E+00,-3.310000E-01,+2.072000E+00
+1.243200E-02,+2.600000E+00,-3.310000E-01,+2.072000E+00
+1.243600E-02,+2.560000E+00,-3.330000E-01,+2.076000E+00
+1.244000E-02,+2.520000E+00,-3.310000E-01,+2.076000E+00
+1.244400E-02,+2.560000E+00,-3.330000E-01,+2.072000E+00
+1.244800E-02,+2.520000E+00,-3.330000E-01,+2.072000E+00
+1.245200E-02,+2.480000E+00,-3.290000E-01,+2.076000E+00
+1.245600E-02,+2.520000E+00,-3.290000E-01,+2.076000E+00
+1.246000E-02,+2.480000E+00,-3.290000E-01,+2.076000E+00
+1.246400E-02,+2.440000E+00,-3.310000E-01,+2.076000E+00
+1.246800E-02,+2.440000E+00,-3.290000E-01,+2.076000E+00
+1.247200E-02,+2.440000E+00,-3.310000E-01,+2.076000E+00
+1.247600E-02,+2.400000E+00,-3.310000E-01,+2.076000E+00
+1.248000E-02,+2.400000E+00,-3.310000E-01,+2.076000E+00
+1.248400E-02,+2.440000E+00,-3.290000E-01,+2.076000E+00
+1.248800E-02,+2.440000E+00,-3.290000E-01,+2.076000E+00
+1.249200E-02,+2.360000E+00,-3.310000E-01,+2.076000E+00
+1.249600E-02,+2.360000E+00,-3.310000E-01,+2.076000E+00
+1.250000E-02,+2.360000E+00,-3.290000E-01,+2.076000E+00
+1.250400E-02,+2.320000E+00,-3.310000E-01,+2.076000E+00
+1.250800E-02,+2.320000E+00,-3.310000E-01,+2.076000E+00
+1.251200E-02,+2.280000E+00,-3.290000E-01,+2.076000E+00
+1.251600E-02,+2.280000E+00,-3.290000E-01,+2.076000E+00
+1.252000E-02,+2.280000E+00,-3.270000E-01,+2.076000E+00
+1.252400E-02,+2.280000E+00,-3.310000E-01,+2.076000E+00
+1.252800E-02,+2.240000E+00,-3.290000E-01,+2.076000E+00
+1.253200E-02,+2.320000E+00,-3.290000E-01,+2.076000E+00
+1.253600E-02,+2.240000E+00,-3.270000E-01,+2.076000E+00
+1.254000E-02,+2.240000E+00,-3.290000E-01,+2.076000E+00
+1.254400E-02,+2.200000E+00,-3.290000E-01,+2.076000E+00
+1.254800E-02,+2.240000E+00,-3.270000E-01,+2.076000E+00
+1.255200E-02,+2.240000E+00,-3.290000E-01,+2.076000E+00
+1.255600E-02,+2.160000E+00,-3.290000E-01,+2.076000E+00
+1.256000E-02,+2.200000E+00,-3.270000E-01,+2.076000E+00
+1.256400E-02,+2.120000E+00,-3.290000E-01,+2.076000E+00
+1.256800E-02,+2.160000E+00,-3.290000E-01,+2.076000E+00
+1.257200E-02,+2.160000E+00,-3.250000E-01,+2.076000E+00
+1.257600E-02,+2.120000E+00,-3.290000E-01,+2.076000E+00
+1.258000E-02,+2.080000E+00,-3.270000E-01,+2.076000E+00
+1.258400E-02,+2.080000E+00,-3.270000E-01,+2.080000E+00
+1.258800E-02,+2.080000E+00,-3.290000E-01,+2.076000E+00
+1.259200E-02,+2.080000E+00,-3.250000E-01,+2.076000E+00
+1.259600E-02,+2.080000E+00,-3.250000E-01,+2.080000E+00
+1.260000E-02,+2.040000E+00,-3.290000E-01,+2.076000E+00
+1.260400E-02,+2.000000E+00,-3.290000E-01,+2.076000E+00
+1.260800E-02,+2.000000E+00,-3.290000E-01,+2.076000E+00
+1.261200E-02,+2.040000E+00,-3.270000E-01,+2.076000E+00
+1.261600E-02,+2.000000E+00,-3.250000E-01,+2.076000E+00
+1.262000E-02,+2.000000E+00,-3.250000E-01,+2.076000E+00
+1.262400E-02,+1.960000E+00,-3.250000E-01,+2.080000E+00
+1.262800E-02,+2.000000E+00,-3.250000E-01,+2.080000E+00
+1.263200E-02,+2.000000E+00,-3.250000E-01,+2.080000E+00
+1.263600E-02,+1.960000E+00,-3.270000E-01,+2.080000E+00
+1.264000E-02,+1.920000E+00,-3.270000E-01,+2.080000E+00
+1.264400E-02,+1.920000E+00,-3.270000E-01,+2.080000E+00
+1.264800E-02,+1.880000E+00,-3.270000E-01,+2.080000E+00
+1.265200E-02,+1.880000E+00,-3.270000E-01,+2.080000E+00
+1.265600E-02,+1.920000E+00,-3.250000E-01,+2.080000E+00
+1.266000E-02,+1.880000E+00,-3.250000E-01,+2.080000E+00
+1.266400E-02,+1.920000E+00,-3.250000E-01,+2.080000E+00
+1.266800E-02,+1.880000E+00,-3.250000E-01,+2.080000E+00
+1.267200E-02,+1.840000E+00,-3.270000E-01,+2.080000E+00
+1.267600E-02,+1.840000E+00,-3.250000E-01,+2.080000E+00
+1.268000E-02,+1.840000E+00,-3.250000E-01,+2.080000E+00
+1.268400E-02,+1.880000E+00,-3.250000E-01,+2.080000E+00
+1.268800E-02,+1.800000E+00,-3.230000E-01,+2.080000E+00
+1.269200E-02,+1.800000E+00,-3.230000E-01,+2.080000E+00
+1.269600E-02,+1.800000E+00,-3.250000E-01,+2.080000E+00
+1.270000E-02,+1.800000E+00,-3.230000E-01,+2.080000E+00
+1.270400E-02,+1.760000E+00,-3.270000E-01,+2.080000E+00
+1.270800E-02,+1.760000E+00,-3.250000E-01,+2.080000E+00
+1.271200E-02,+1.760000E+00,-3.250000E-01,+2.080000E+00
+1.271600E-02,+1.760000E+00,-3.250000E-01,+2.080000E+00
+1.272000E-02,+1.720000E+00,-3.230000E-01,+2.080000E+00
+1.272400E-02,+1.720000E+00,-3.230000E-01,+2.080000E+00
+1.272800E-02,+1.760000E+00,-3.250000E-01,+2.080000E+00
+1.273200E-02,+1.720000E+00,-3.250000E-01,+2.080000E+00
+1.273600E-02,+1.720000E+00,-3.230000E-01,+2.080000E+00
+1.274000E-02,+1.720000E+00,-3.250000E-01,+2.080000E+00
+1.274400E-02,+1.680000E+00,-3.230000E-01,+2.080000E+00
+1.274800E-02,+1.680000E+00,-3.230000E-01,+2.080000E+00
+1.275200E-02,+1.680000E+00,-3.250000E-01,+2.080000E+00
+1.275600E-02,+1.680000E+00,-3.230000E-01,+2.080000E+00
+1.276000E-02,+1.680000E+00,-3.230000E-01,+2.084000E+00
+1.276400E-02,+1.680000E+00,-3.210000E-01,+2.080000E+00
+1.276800E-02,+1.640000E+00,-3.210000E-01,+2.080000E+00
+1.277200E-02,+1.640000E+00,-3.210000E-01,+2.084000E+00
+1.277600E-02,+1.680000E+00,-3.210000E-01,+2.080000E+00
+1.278000E-02,+1.640000E+00,-3.210000E-01,+2.084000E+00
+1.278400E-02,+1.640000E+00,-3.230000E-01,+2.084000E+00
+1.278800E-02,+1.680000E+00,-3.210000E-01,+2.080000E+00
+1.279200E-02,+1.680000E+00,-3.230000E-01,+2.084000E+00
+1.279600E-02,+1.640000E+00,-3.250000E-01,+2.080000E+00
+1.280000E-02,+1.640000E+00,-3.230000E-01,+2.084000E+00
+1.280400E-02,+1.600000E+00,-3.210000E-01,+2.080000E+00
+1.280800E-02,+1.600000E+00,-3.210000E-01,+2.080000E+00
+1.281200E-02,+1.640000E+00,-3.230000E-01,+2.084000E+00
+1.281600E-02,+1.600000E+00,-3.230000E-01,+2.084000E+00
+1.282000E-02,+1.640000E+00,-3.210000E-01,+2.084000E+00
+1.282400E-02,+1.640000E+00,-3.210000E-01,+2.084000E+00
+1.282800E-02,+1.640000E+00,-3.190000E-01,+2.084000E+00
+1.283200E-02,+1.600000E+00,-3.230000E-01,+2.084000E+00
+1.283600E-02,+1.600000E+00,-3.190000E-01,+2.084000E+00
+1.284000E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.284400E-02,+1.600000E+00,-3.210000E-01,+2.084000E+00
+1.284800E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.285200E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.285600E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.286000E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.286400E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.286800E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.287200E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.287600E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.288000E-02,+1.600000E+00,-3.210000E-01,+2.084000E+00
+1.288400E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.288800E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.289200E-02,+1.560000E+00,-3.170000E-01,+2.084000E+00
+1.289600E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.290000E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.290400E-02,+1.600000E+00,-3.190000E-01,+2.084000E+00
+1.290800E-02,+1.600000E+00,-3.210000E-01,+2.084000E+00
+1.291200E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.291600E-02,+1.560000E+00,-3.210000E-01,+2.084000E+00
+1.292000E-02,+1.560000E+00,-3.170000E-01,+2.084000E+00
+1.292400E-02,+1.600000E+00,-3.170000E-01,+2.084000E+00
+1.292800E-02,+1.600000E+00,-3.170000E-01,+2.084000E+00
+1.293200E-02,+1.600000E+00,-3.190000E-01,+2.084000E+00
+1.293600E-02,+1.520000E+00,-3.190000E-01,+2.084000E+00
+1.294000E-02,+1.600000E+00,-3.190000E-01,+2.084000E+00
+1.294400E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.294800E-02,+1.600000E+00,-3.190000E-01,+2.088000E+00
+1.295200E-02,+1.560000E+00,-3.170000E-01,+2.088000E+00
+1.295600E-02,+1.560000E+00,-3.170000E-01,+2.084000E+00
+1.296000E-02,+1.600000E+00,-3.170000E-01,+2.088000E+00
+1.296400E-02,+1.600000E+00,-3.190000E-01,+2.088000E+00
+1.296800E-02,+1.600000E+00,-3.190000E-01,+2.088000E+00
+1.297200E-02,+1.600000E+00,-3.170000E-01,+2.088000E+00
+1.297600E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.298000E-02,+1.560000E+00,-3.190000E-01,+2.084000E+00
+1.298400E-02,+1.600000E+00,-3.170000E-01,+2.088000E+00
+1.298800E-02,+1.600000E+00,-3.150000E-01,+2.088000E+00
+1.299200E-02,+1.640000E+00,-3.190000E-01,+2.088000E+00
+1.299600E-02,+1.600000E+00,-3.170000E-01,+2.088000E+00
+1.300000E-02,+1.560000E+00,-3.170000E-01,+2.088000E+00
+1.300400E-02,+1.600000E+00,-3.170000E-01,+2.088000E+00
+1.300800E-02,+1.600000E+00,-3.150000E-01,+2.088000E+00
+1.301200E-02,+1.640000E+00,-3.170000E-01,+2.088000E+00
+1.301600E-02,+1.600000E+00,-3.150000E-01,+2.088000E+00
+1.302000E-02,+1.640000E+00,-3.150000E-01,+2.088000E+00
+1.302400E-02,+1.640000E+00,-3.170000E-01,+2.088000E+00
+1.302800E-02,+1.600000E+00,-3.170000E-01,+2.088000E+00
+1.303200E-02,+1.640000E+00,-3.170000E-01,+2.088000E+00
+1.303600E-02,+1.600000E+00,-3.150000E-01,+2.088000E+00
+1.304000E-02,+1.640000E+00,-3.170000E-01,+2.088000E+00
+1.304400E-02,+1.640000E+00,-3.170000E-01,+2.088000E+00
+1.304800E-02,+1.640000E+00,-3.150000E-01,+2.088000E+00
+1.305200E-02,+1.680000E+00,-3.150000E-01,+2.088000E+00
+1.305600E-02,+1.640000E+00,-3.130000E-01,+2.088000E+00
+1.306000E-02,+1.680000E+00,-3.150000E-01,+2.088000E+00
+1.306400E-02,+1.640000E+00,-3.170000E-01,+2.088000E+00
+1.306800E-02,+1.680000E+00,-3.130000E-01,+2.088000E+00
+1.307200E-02,+1.720000E+00,-3.130000E-01,+2.088000E+00
+1.307600E-02,+1.680000E+00,-3.150000E-01,+2.088000E+00
+1.308000E-02,+1.720000E+00,-3.150000E-01,+2.088000E+00
+1.308400E-02,+1.680000E+00,-3.150000E-01,+2.088000E+00
+1.308800E-02,+1.760000E+00,-3.150000E-01,+2.088000E+00
+1.309200E-02,+1.720000E+00,-3.130000E-01,+2.088000E+00
+1.309600E-02,+1.720000E+00,-3.150000E-01,+2.088000E+00
+1.310000E-02,+1.720000E+00,-3.150000E-01,+2.088000E+00
+1.310400E-02,+1.760000E+00,-3.150000E-01,+2.088000E+00
+1.310800E-02,+1.720000E+00,-3.150000E-01,+2.088000E+00
+1.311200E-02,+1.760000E+00,-3.130000E-01,+2.088000E+00
+1.311600E-02,+1.760000E+00,-3.150000E-01,+2.088000E+00
+1.312000E-02,+1.760000E+00,-3.130000E-01,+2.088000E+00
+1.312400E-02,+1.800000E+00,-3.130000E-01,+2.088000E+00
+1.312800E-02,+1.760000E+00,-3.130000E-01,+2.092000E+00
+1.313200E-02,+1.800000E+00,-3.130000E-01,+2.088000E+00
+1.313600E-02,+1.840000E+00,-3.130000E-01,+2.088000E+00
+1.314000E-02,+1.840000E+00,-3.150000E-01,+2.088000E+00
+1.314400E-02,+1.800000E+00,-3.150000E-01,+2.088000E+00
+1.314800E-02,+1.840000E+00,-3.130000E-01,+2.092000E+00
+1.315200E-02,+1.840000E+00,-3.110000E-01,+2.092000E+00
+1.315600E-02,+1.840000E+00,-3.130000E-01,+2.092000E+00
+1.316000E-02,+1.840000E+00,-3.110000E-01,+2.092000E+00
+1.316400E-02,+1.880000E+00,-3.130000E-01,+2.092000E+00
+1.316800E-02,+1.920000E+00,-3.110000E-01,+2.092000E+00
+1.317200E-02,+1.880000E+00,-3.130000E-01,+2.092000E+00
+1.317600E-02,+1.920000E+00,-3.110000E-01,+2.092000E+00
+1.318000E-02,+1.880000E+00,-3.110000E-01,+2.092000E+00
+1.318400E-02,+1.920000E+00,-3.110000E-01,+2.092000E+00
+1.318800E-02,+1.920000E+00,-3.130000E-01,+2.092000E+00
+1.319200E-02,+1.920000E+00,-3.110000E-01,+2.092000E+00
+1.319600E-02,+1.960000E+00,-3.090000E-01,+2.092000E+00
+1.320000E-02,+2.000000E+00,-3.130000E-01,+2.092000E+00
+1.320400E-02,+1.960000E+00,-3.130000E-01,+2.092000E+00
+1.320800E-02,+1.960000E+00,-3.130000E-01,+2.092000E+00
+1.321200E-02,+1.960000E+00,-3.110000E-01,+2.092000E+00
+1.321600E-02,+2.040000E+00,-3.110000E-01,+2.092000E+00
+1.322000E-02,+2.040000E+00,-3.130000E-01,+2.092000E+00
+1.322400E-02,+2.000000E+00,-3.110000E-01,+2.092000E+00
+1.322800E-02,+2.080000E+00,-3.110000E-01,+2.092000E+00
+1.323200E-02,+2.040000E+00,-3.090000E-01,+2.092000E+00
+1.323600E-02,+2.080000E+00,-3.130000E-01,+2.092000E+00
+1.324000E-02,+2.080000E+00,-3.110000E-01,+2.092000E+00
+1.324400E-02,+2.080000E+00,-3.090000E-01,+2.092000E+00
+1.324800E-02,+2.120000E+00,-3.110000E-01,+2.092000E+00
+1.325200E-02,+2.120000E+00,-3.090000E-01,+2.092000E+00
+1.325600E-02,+2.120000E+00,-3.090000E-01,+2.092000E+00
+1.326000E-02,+2.120000E+00,-3.090000E-01,+2.092000E+00
+1.326400E-02,+2.160000E+00,-3.110000E-01,+2.092000E+00
+1.326800E-02,+2.200000E+00,-3.110000E-01,+2.092000E+00
+1.327200E-02,+2.200000E+00,-3.110000E-01,+2.092000E+00
+1.327600E-02,+2.240000E+00,-3.110000E-01,+2.092000E+00
+1.328000E-02,+2.240000E+00,-3.110000E-01,+2.092000E+00
+1.328400E-02,+2.200000E+00,-3.110000E-01,+2.092000E+00
+1.328800E-02,+2.200000E+00,-3.090000E-01,+2.092000E+00
+1.329200E-02,+2.240000E+00,-3.090000E-01,+2.092000E+00
+1.329600E-02,+2.280000E+00,-3.110000E-01,+2.092000E+00
+1.330000E-02,+2.280000E+00,-3.090000E-01,+2.092000E+00
+1.330400E-02,+2.320000E+00,-3.110000E-01,+2.092000E+00
+1.330800E-02,+2.320000E+00,-3.090000E-01,+2.092000E+00
+1.331200E-02,+2.320000E+00,-3.070000E-01,+2.092000E+00
+1.331600E-02,+2.360000E+00,-3.090000E-01,+2.096000E+00
+1.332000E-02,+2.360000E+00,-3.090000E-01,+2.096000E+00
+1.332400E-02,+2.320000E+00,-3.070000E-01,+2.096000E+00
+1.332800E-02,+2.360000E+00,-3.090000E-01,+2.096000E+00
+1.333200E-02,+2.400000E+00,-3.090000E-01,+2.096000E+00
+1.333600E-02,+2.440000E+00,-3.090000E-01,+2.096000E+00
+1.334000E-02,+2.400000E+00,-3.090000E-01,+2.096000E+00
+1.334400E-02,+2.480000E+00,-3.090000E-01,+2.096000E+00
+1.334800E-02,+2.440000E+00,-3.070000E-01,+2.096000E+00
+1.335200E-02,+2.480000E+00,-3.090000E-01,+2.096000E+00
+1.335600E-02,+2.480000E+00,-3.070000E-01,+2.096000E+00
+1.336000E-02,+2.480000E+00,-3.070000E-01,+2.096000E+00
+1.336400E-02,+2.520000E+00,-3.050000E-01,+2.096000E+00
+1.336800E-02,+2.560000E+00,-3.070000E-01,+2.096000E+00
+1.337200E-02,+2.560000E+00,-3.090000E-01,+2.096000E+00
+1.337600E-02,+2.560000E+00,-3.090000E-01,+2.096000E+00
+1.338000E-02,+2.560000E+00,-3.070000E-01,+2.096000E+00
+1.338400E-02,+2.640000E+00,-3.090000E-01,+2.096000E+00
+1.338800E-02,+2.600000E+00,-3.090000E-01,+2.096000E+00
+1.339200E-02,+2.640000E+00,-3.070000E-01,+2.096000E+00
+1.339600E-02,+2.680000E+00,-3.070000E-01,+2.096000E+00
+1.340000E-02,+2.680000E+00,-3.070000E-01,+2.096000E+00
+1.340400E-02,+2.720000E+00,-3.070000E-01,+2.096000E+00
+1.340800E-02,+2.680000E+00,-3.070000E-01,+2.096000E+00
+1.341200E-02,+2.680000E+00,-3.050000E-01,+2.096000E+00
+1.341600E-02,+2.720000E+00,-3.050000E-01,+2.096000E+00
+1.342000E-02,+2.720000E+00,-3.070000E-01,+2.096000E+00
+1.342400E-02,+2.760000E+00,-3.050000E-01,+2.096000E+00
+1.342800E-02,+2.760000E+00,-3.070000E-01,+2.096000E+00
+1.343200E-02,+2.800000E+00,-3.070000E-01,+2.096000E+00
+1.343600E-02,+2.800000E+00,-3.070000E-01,+2.096000E+00
+1.344000E-02,+2.840000E+00,-3.070000E-01,+2.096000E+00
+1.344400E-02,+2.840000E+00,-3.070000E-01,+2.096000E+00
+1.344800E-02,+2.840000E+00,-3.070000E-01,+2.096000E+00
+1.345200E-02,+2.920000E+00,-3.050000E-01,+2.096000E+00
+1.345600E-02,+2.880000E+00,-3.050000E-01,+2.096000E+00
+1.346000E-02,+2.920000E+00,-3.070000E-01,+2.096000E+00
+1.346400E-02,+2.960000E+00,-3.030000E-01,+2.096000E+00
+1.346800E-02,+2.960000E+00,-3.030000E-01,+2.096000E+00
+1.347200E-02,+2.960000E+00,-3.050000E-01,+2.096000E+00
+1.347600E-02,+3.000000E+00,-3.050000E-01,+2.100000E+00
+1.348000E-02,+3.000000E+00,-3.050000E-01,+2.096000E+00
+1.348400E-02,+3.000000E+00,-3.050000E-01,+2.096000E+00
+1.348800E-02,+3.040000E+00,-3.070000E-01,+2.096000E+00
+1.349200E-02,+3.040000E+00,-3.050000E-01,+2.096000E+00
+1.349600E-02,+3.040000E+00,-3.050000E-01,+2.096000E+00
+1.350000E-02,+3.080000E+00,-3.030000E-01,+2.100000E+00
+1.350400E-02,+3.080000E+00,-3.050000E-01,+2.100000E+00
+1.350800E-02,+3.120000E+00,-3.050000E-01,+2.100000E+00
+1.351200E-02,+3.160000E+00,-3.050000E-01,+2.100000E+00
+1.351600E-02,+3.160000E+00,-3.050000E-01,+2.100000E+00
+1.352000E-02,+3.160000E+00,-3.030000E-01,+2.100000E+00
